variable_name,pressure,temperature,wind_speed,temperature,wind_speed
4/7/10 8:00,101560,278.05,5.1,275.3277988,8.94926972
4/7/10 9:00,101560,279.45,5.4,276.7277446,8.751724138
4/7/10 10:00,101560,280.75,5.8,278.0276947,9.339127176
4/7/10 11:00,101540,281.85,6,279.1276528,9.499376686
4/7/10 12:00,101500,282.75,6.1,280.0276188,9.233704463
4/7/10 13:00,101470,283.35,6.1,280.6275962,9.254120124
4/7/10 14:00,101420,283.75,6.1,281.0275812,9.243506076
4/7/10 15:00,101390,283.85,6,281.1275775,9.026444867
4/7/10 16:00,101370,283.75,5.9,281.0275812,8.399735198
4/7/10 17:00,101380,283.25,5.6,280.5276,8.666942815
4/7/10 18:00,101400,282.25,5,279.5276376,7.666329013
4/7/10 19:00,101420,280.75,4.3,278.0276947,6.882836886
4/7/10 20:00,101460,279.65,4.1,276.9277369,6.677368926
4/7/10 21:00,101490,278.85,4.1,276.1277678,7.006970227
4/7/10 22:00,101490,278.15,3.9,275.4277949,7.189972789
4/7/10 23:00,101480,277.65,3.8,274.9278144,6.818475771
4/8/10 0:00,101470,277.25,3.8,274.5278301,7.096898313
4/8/10 1:00,101470,276.75,3.8,274.0278497,7.114171405
4/8/10 2:00,101450,276.35,3.6,273.6278655,7.64375457
4/8/10 3:00,101440,275.95,3.6,273.2278813,8.133274982
4/8/10 4:00,101450,275.75,3.6,273.0278892,7.848209822
4/8/10 5:00,101480,275.35,3.6,272.6279051,7.469021824
4/8/10 6:00,101520,275.35,3.7,272.6279051,8.240203795
4/8/10 7:00,101560,276.85,4.2,274.1278458,9.078713959
4/8/10 8:00,101560,278.35,5.1,275.6277872,13.57670409
4/8/10 9:00,101560,279.75,5.4,277.027733,15.2713784
4/8/10 10:00,101560,281.05,5.8,278.3276832,16.63473776
4/8/10 11:00,101540,282.05,6,279.3276452,15.47163153
4/8/10 12:00,101500,282.95,6.1,280.2276112,18.65212
4/8/10 13:00,101470,283.55,6.1,280.8275887,19.75605117
4/8/10 14:00,101430,284.05,6.1,281.32757,49.50277378
4/8/10 15:00,101390,284.15,6,281.4275663,54.74403393
4/8/10 16:00,101380,283.95,5.9,281.2275737,17.34242424
4/8/10 17:00,101390,283.55,5.6,280.8275887,13.5955169
4/8/10 18:00,101410,282.55,5,279.8276263,12.46785463
4/8/10 19:00,101430,280.95,4.3,278.227687,10.69978317
4/8/10 20:00,101470,279.95,4.2,277.2277253,8.985259691
4/8/10 21:00,101490,279.15,4.1,276.4277562,8.573081398
4/8/10 22:00,101490,278.45,4,275.7277833,7.801393625
4/8/10 23:00,101480,277.85,3.9,275.1278066,6.963543883
4/9/10 0:00,101480,277.45,3.8,274.7278223,6.04417732
4/9/10 1:00,101470,276.95,3.8,274.2278419,6.263229053
4/9/10 2:00,101460,276.55,3.7,273.8278576,5.890483238
4/9/10 3:00,101450,276.25,3.7,273.5278694,5.465204792
4/9/10 4:00,101450,275.95,3.7,273.2278813,5.310856888
4/9/10 5:00,101480,275.55,3.7,272.8278971,5.954266426
4/9/10 6:00,101520,275.55,3.7,272.8278971,5.560201649
4/9/10 7:00,101560,277.05,4.3,274.3278379,6.987434713
4/9/10 8:00,101560,278.65,5.2,275.9277755,7.742837246
4/9/10 9:00,101560,280.05,5.5,277.3277215,9.063273326
4/9/10 10:00,101560,281.35,5.9,278.6276718,9.008037442
4/9/10 11:00,101540,282.35,6.1,279.6276339,9.414124277
4/9/10 12:00,101500,283.25,6.2,280.5276,9.025834897
4/9/10 13:00,101470,283.85,6.2,281.1275775,8.760943554
4/9/10 14:00,101430,284.25,6.1,281.5275626,9.610824384
4/9/10 15:00,101390,284.35,6.1,281.6275588,10.18613329
4/9/10 16:00,101380,284.15,5.9,281.4275663,8.746376509
4/9/10 17:00,101390,283.65,5.7,280.927585,9.104896489
4/9/10 18:00,101410,282.75,5.1,280.0276188,7.878131316
4/9/10 19:00,101430,281.15,4.4,278.4276794,7.385621666
4/9/10 20:00,101470,280.05,4.2,277.3277215,6.987213229
4/9/10 21:00,101490,279.35,4.1,276.6277484,6.864738383
4/9/10 22:00,101490,278.65,4,275.9277755,6.354627799
4/9/10 23:00,101480,278.05,3.9,275.3277988,5.963876008
4/10/10 0:00,101480,277.65,3.8,274.9278144,6.589695755
4/10/10 1:00,101470,277.15,3.8,274.427834,6.325368972
4/10/10 2:00,101460,276.85,3.7,274.1278458,6.01313001
4/10/10 3:00,101450,276.45,3.7,273.7278615,6.186870245
4/10/10 4:00,101460,276.15,3.7,273.4278734,6.776973914
4/10/10 5:00,101490,275.85,3.7,273.1278852,6.533240991
4/10/10 6:00,101530,275.85,3.8,273.1278852,6.728682634
4/10/10 7:00,101570,277.35,4.3,274.6278262,6.703813148
4/10/10 8:00,101570,278.85,5.2,276.1277678,8.671388433
4/10/10 9:00,101570,280.25,5.5,277.5277138,9.144765349
4/10/10 10:00,101570,281.45,5.9,278.727668,9.67988423
4/10/10 11:00,101550,282.55,6.1,279.8276263,10.17985634
4/10/10 12:00,101510,283.45,6.2,280.7275925,9.769723913
4/10/10 13:00,101490,284.05,6.2,281.32757,9.703001685
4/10/10 14:00,101450,284.45,6.1,281.7275551,8.895605294
4/10/10 15:00,101420,284.55,6.1,281.8275514,9.056345312
4/10/10 16:00,101400,284.45,6,281.7275551,8.954890763
4/10/10 17:00,101420,283.95,5.7,281.2275737,8.032372955
4/10/10 18:00,101430,282.95,5.1,280.2276112,7.633051492
4/10/10 19:00,101450,281.35,4.3,278.6276718,6.885360426
4/10/10 20:00,101500,280.25,4.1,277.5277138,6.065364918
4/10/10 21:00,101520,279.45,4,276.7277446,5.935560014
4/10/10 22:00,101520,278.75,3.9,276.0277716,5.978666707
4/10/10 23:00,101520,278.25,3.9,275.5277911,5.421647042
4/11/10 0:00,101520,277.75,3.8,275.0278105,5.308379445
4/11/10 1:00,101510,277.25,3.8,274.5278301,5.286582415
4/11/10 2:00,101490,276.85,3.6,274.1278458,5.062742042
4/11/10 3:00,101490,276.45,3.7,273.7278615,4.982302947
4/11/10 4:00,101490,276.25,3.6,273.5278694,5.176369736
4/11/10 5:00,101520,275.85,3.6,273.1278852,5.229778359
4/11/10 6:00,101560,275.85,3.7,273.1278852,5.569760947
4/11/10 7:00,101600,277.45,4.3,274.7278223,6.764614367
4/11/10 8:00,101600,279.05,5.1,276.32776,8.51481301
4/11/10 9:00,101600,280.55,5.4,277.8277023,8.782805251
4/11/10 10:00,101600,281.85,5.8,279.1276528,9.601812223
4/11/10 11:00,101570,282.95,6.1,280.2276112,9.806984051
4/11/10 12:00,101530,283.85,6.1,281.1275775,9.108248227
4/11/10 13:00,101510,284.45,6.1,281.7275551,9.225455803
4/11/10 14:00,101460,284.85,6.1,282.1275402,9.082609155
4/11/10 15:00,101430,284.95,6.1,282.2275365,8.932474381
4/11/10 16:00,101410,284.85,6,282.1275402,8.786335752
4/11/10 17:00,101420,284.35,5.7,281.6275588,8.235114823
4/11/10 18:00,101440,283.35,5,280.6275962,6.991481279
4/11/10 19:00,101460,281.75,4.3,279.0276566,6.160367081
4/11/10 20:00,101500,280.55,4.1,277.8277023,5.582180816
4/11/10 21:00,101520,279.85,4,277.1277292,5.373977117
4/11/10 22:00,101520,279.15,3.9,276.4277562,5.532751147
4/11/10 23:00,101520,278.55,3.8,275.8277794,5.474701347
4/12/10 0:00,101510,278.05,3.8,275.3277988,5.02519736
4/12/10 1:00,101500,277.65,3.7,274.9278144,4.813848681
4/12/10 2:00,101490,277.25,3.6,274.5278301,5.127424983
4/12/10 3:00,101480,276.85,3.7,274.1278458,5.053322633
4/12/10 4:00,101490,276.55,3.6,273.8278576,4.961579553
4/12/10 5:00,101520,276.25,3.5,273.5278694,5.110951624
4/12/10 6:00,101560,276.25,3.7,273.5278694,5.464769648
4/12/10 7:00,101600,277.95,4.2,275.2278027,5.91149441
4/12/10 8:00,101590,279.45,5.1,276.7277446,7.627993724
4/12/10 9:00,101600,280.95,5.4,278.227687,8.070230797
4/12/10 10:00,101590,282.25,5.8,279.5276376,8.780726215
4/12/10 11:00,101570,283.35,6,280.6275962,8.977244534
4/12/10 12:00,101530,284.25,6,281.5275626,8.598512429
4/12/10 13:00,101500,284.85,6.1,282.1275402,8.807437019
4/12/10 14:00,101460,285.25,6.1,282.5275254,8.66168957
4/12/10 15:00,101420,285.35,6.1,282.6275217,9.59243657
4/12/10 16:00,101410,285.25,5.9,282.5275254,8.98248568
4/12/10 17:00,101410,284.75,5.7,282.0275439,8.940191277
4/12/10 18:00,101420,283.75,5,281.0275812,7.461246717
4/12/10 19:00,101440,282.15,4.3,279.4276414,6.912002114
4/12/10 20:00,101480,281.05,4.1,278.3276832,6.38837043
4/12/10 21:00,101510,280.25,4,277.5277138,6.075466259
4/12/10 22:00,101510,279.55,3.9,276.8277407,6.244746335
4/12/10 23:00,101500,278.95,3.9,276.2277639,6.014879239
4/13/10 0:00,101490,278.45,3.8,275.7277833,5.949889267
4/13/10 1:00,101490,277.95,3.7,275.2278027,5.747441907
4/13/10 2:00,101470,277.55,3.6,274.8278184,5.965884529
4/13/10 3:00,101460,277.25,3.7,274.5278301,5.665374277
4/13/10 4:00,101470,276.95,3.6,274.2278419,5.927804329
4/13/10 5:00,101500,276.55,3.6,273.8278576,5.732414755
4/13/10 6:00,101530,276.55,3.7,273.8278576,5.52797969
4/13/10 7:00,101580,278.25,4.3,275.5277911,6.896341053
4/13/10 8:00,101570,279.85,5.1,277.1277292,7.75760271
4/13/10 9:00,101570,281.25,5.4,278.5276756,7.700070004
4/13/10 10:00,101570,282.55,5.7,279.8276263,8.172926296
4/13/10 11:00,101550,283.65,6,280.927585,8.892393327
4/13/10 12:00,101510,284.55,6,281.8275514,8.79025917
4/13/10 13:00,101490,285.15,6.1,282.4275291,9.352477344
4/13/10 14:00,101450,285.55,6.1,282.8275143,8.741158262
4/13/10 15:00,101410,285.55,6,282.8275143,9.357107401
4/13/10 16:00,101400,285.45,5.9,282.727518,10.34793258
4/13/10 17:00,101410,284.95,5.7,282.2275365,11.35911537
4/13/10 18:00,101420,283.95,5,281.2275737,11.04625982
4/13/10 19:00,101440,282.35,4.3,279.6276339,8.732102153
4/13/10 20:00,101480,281.25,4.1,278.5276756,8.223220978
4/13/10 21:00,101510,280.45,4,277.7277061,7.764751309
4/13/10 22:00,101510,279.75,3.8,277.027733,6.273123241
4/13/10 23:00,101500,279.15,3.8,276.4277562,5.984179457
4/14/10 0:00,101500,278.65,3.7,275.9277755,5.887171526
4/14/10 1:00,101490,278.15,3.7,275.4277949,5.411770695
4/14/10 2:00,101470,277.75,3.6,275.0278105,5.578670849
4/14/10 3:00,101460,277.35,3.7,274.6278262,5.770395355
4/14/10 4:00,101470,277.05,3.6,274.3278379,5.886906806
4/14/10 5:00,101500,276.75,3.5,274.0278497,5.373418413
4/14/10 6:00,101540,276.85,3.7,274.1278458,5.416191888
4/14/10 7:00,101580,278.45,4.3,275.7277833,6.608705156
4/14/10 8:00,101570,280.05,5.1,277.3277215,8.052066243
4/14/10 9:00,101580,281.45,5.4,278.727668,8.468643685
4/14/10 10:00,101580,282.75,5.7,280.0276188,8.508225052
4/14/10 11:00,101550,283.85,6,281.1275775,8.572531085
4/14/10 12:00,101520,284.75,6,282.0275439,8.489229296
4/14/10 13:00,101490,285.35,6,282.6275217,8.720914022
4/14/10 14:00,101450,285.75,6,283.0275069,8.133129396
4/14/10 15:00,101420,285.75,6,283.0275069,8.897165265
4/14/10 16:00,101400,285.55,5.9,282.8275143,8.732658369
4/14/10 17:00,101410,285.05,5.6,282.3275328,8.02143998
4/14/10 18:00,101420,284.15,4.9,281.4275663,7.312218521
4/14/10 19:00,101440,282.55,4.2,279.8276263,6.123730872
4/14/10 20:00,101480,281.45,4,278.727668,5.85356087
4/14/10 21:00,101510,280.65,3.9,277.9276985,6.04915231
4/14/10 22:00,101510,279.95,3.8,277.2277253,5.987626577
4/14/10 23:00,101500,279.35,3.8,276.6277484,5.950993604
4/15/10 0:00,101500,278.85,3.7,276.1277678,5.621640226
4/15/10 1:00,101490,278.35,3.6,275.6277872,5.777968975
4/15/10 2:00,101470,277.95,3.5,275.2278027,5.36118966
4/15/10 3:00,101470,277.55,3.6,274.8278184,5.435024707
4/15/10 4:00,101480,277.25,3.5,274.5278301,5.623251033
4/15/10 5:00,101500,276.95,3.4,274.2278419,5.531635492
4/15/10 6:00,101540,277.05,3.6,274.3278379,5.704834274
4/15/10 7:00,101580,278.75,4.2,276.0277716,6.505450102
4/15/10 8:00,101580,280.35,5,277.62771,7.183723977
4/15/10 9:00,101580,281.75,5.3,279.0276566,7.63213516
4/15/10 10:00,101580,282.95,5.6,280.2276112,8.885698658
4/15/10 11:00,101560,284.05,5.9,281.32757,8.843582116
4/15/10 12:00,101520,284.95,5.9,282.2275365,8.472053866
4/15/10 13:00,101490,285.55,5.9,282.8275143,8.990331975
4/15/10 14:00,101460,285.95,5.9,283.2274996,8.971421183
4/15/10 15:00,101420,286.05,5.9,283.3274959,8.067960647
4/15/10 16:00,101400,285.85,5.8,283.1275032,8.708741427
4/15/10 17:00,101410,285.35,5.5,282.6275217,8.4254844
4/15/10 18:00,101420,284.45,4.9,281.7275551,8.426973353
4/15/10 19:00,101440,282.85,4.2,280.127615,7.284843204
4/15/10 20:00,101480,281.75,4,279.0276566,7.177813087
4/15/10 21:00,101500,280.85,3.8,278.1276908,6.955172249
4/15/10 22:00,101500,280.25,3.7,277.5277138,7.19596882
4/15/10 23:00,101490,279.55,3.8,276.8277407,7.575173857
4/16/10 0:00,101490,279.05,3.7,276.32776,7.709349354
4/16/10 1:00,101480,278.55,3.6,275.8277794,7.798304729
4/16/10 2:00,101460,278.15,3.5,275.4277949,7.277997661
4/16/10 3:00,101460,277.85,3.7,275.1278066,6.853254928
4/16/10 4:00,101470,277.45,3.6,274.7278223,7.135333455
4/16/10 5:00,101490,277.15,3.4,274.427834,6.586662688
4/16/10 6:00,101530,277.35,3.6,274.6278262,7.591583919
4/16/10 7:00,101570,278.95,4.3,276.2277639,8.979676705
4/16/10 8:00,101570,280.55,5,277.8277023,8.062791233
4/16/10 9:00,101570,282.05,5.4,279.3276452,7.982470023
4/16/10 10:00,101570,283.35,5.6,280.6275962,8.102213901
4/16/10 11:00,101540,284.35,5.9,281.6275588,9.177438208
4/16/10 12:00,101510,285.25,5.9,282.5275254,8.124805653
4/16/10 13:00,101480,285.85,6,283.1275032,8.813329825
4/16/10 14:00,101440,286.25,6,283.5274885,8.577274485
4/16/10 15:00,101410,286.35,5.9,283.6274848,8.222170454
4/16/10 16:00,101390,286.25,5.8,283.5274885,9.093821579
4/16/10 17:00,101400,285.75,5.6,283.0275069,8.707906514
4/16/10 18:00,101400,284.85,5,282.1275402,10.01389665
4/16/10 19:00,101430,283.25,4.2,280.5276,7.778793607
4/16/10 20:00,101470,282.05,4,279.3276452,7.393538558
4/16/10 21:00,101490,281.25,3.8,278.5276756,7.99301321
4/16/10 22:00,101490,280.55,3.7,277.8277023,7.441089896
4/16/10 23:00,101480,279.85,3.8,277.1277292,9.063275854
4/17/10 0:00,101480,279.35,3.6,276.6277484,7.599169255
4/17/10 1:00,101470,278.85,3.6,276.1277678,8.727150452
4/17/10 2:00,101450,278.45,3.5,275.7277833,7.435381301
4/17/10 3:00,101450,278.15,3.6,275.4277949,8.296710401
4/17/10 4:00,101460,277.75,3.6,275.0278105,8.200362161
4/17/10 5:00,101480,277.45,3.4,274.7278223,10.72976152
4/17/10 6:00,101520,277.65,3.6,274.9278144,12.41753334
4/17/10 7:00,101550,279.45,4.3,276.7277446,21.85667279
4/17/10 8:00,101550,281.05,5.1,278.3276832,16.71600416
4/17/10 9:00,101550,282.45,5.4,279.7276301,13.89399048
4/17/10 10:00,101550,283.75,5.7,281.0275812,13.66243027
4/17/10 11:00,101520,284.85,5.9,282.1275402,13.25122029
4/17/10 12:00,101480,285.75,5.9,283.0275069,13.46796442
4/17/10 13:00,101460,286.35,6,283.6274848,12.9507268
4/17/10 14:00,101420,286.75,6,284.0274702,12.6911875
4/17/10 15:00,101380,286.75,5.9,284.0274702,11.39219214
4/17/10 16:00,101360,286.65,5.8,283.9274738,14.56058683
4/17/10 17:00,101370,286.15,5.6,283.4274922,15.35213528
4/17/10 18:00,101380,285.25,5,282.5275254,13.68693888
4/17/10 19:00,101390,283.65,4.3,280.927585,10.51706077
4/17/10 20:00,101430,282.45,4,279.7276301,9.837431976
4/17/10 21:00,101460,281.55,3.8,278.8276642,9.823772199
4/17/10 22:00,101460,280.95,3.7,278.227687,9.27422916
4/17/10 23:00,101450,280.35,3.8,277.62771,9.443850355
4/18/10 0:00,101450,279.75,3.6,277.027733,9.455420541
4/18/10 1:00,101430,279.25,3.5,276.5277523,9.092960707
4/18/10 2:00,101410,278.85,3.5,276.1277678,8.316021066
4/18/10 3:00,101410,278.45,3.6,275.7277833,7.561100113
4/18/10 4:00,101420,278.15,3.5,275.4277949,8.379876155
4/18/10 5:00,101440,277.85,3.4,275.1278066,9.082761634
4/18/10 6:00,101480,278.05,3.6,275.3277988,8.588339509
4/18/10 7:00,101510,279.85,4.3,277.1277292,13.20541386
4/18/10 8:00,101510,281.35,5,278.6276718,14.946827
4/18/10 9:00,101510,282.85,5.4,280.127615,14.20453923
4/18/10 10:00,101510,284.15,5.6,281.4275663,15.35602398
4/18/10 11:00,101490,285.25,5.9,282.5275254,16.51513758
4/18/10 12:00,101450,286.05,5.9,283.3274959,12.80338832
4/18/10 13:00,101430,286.65,5.9,283.9274738,12.97601729
4/18/10 14:00,101390,287.05,5.9,284.3274592,12.28535903
4/18/10 15:00,101360,287.15,5.9,284.4274555,11.90233413
4/18/10 16:00,101340,286.95,5.8,284.2274628,12.08119598
4/18/10 17:00,101350,286.45,5.6,283.7274812,10.7942029
4/18/10 18:00,101350,285.55,5,282.8275143,11.75140085
4/18/10 19:00,101370,283.95,4.2,281.2275737,11.86548417
4/18/10 20:00,101410,282.75,4,280.0276188,10.08885672
4/18/10 21:00,101440,281.85,3.8,279.1276528,11.45719354
4/18/10 22:00,101440,281.15,3.7,278.4276794,10.21580336
4/18/10 23:00,101430,280.55,3.7,277.8277023,9.587599453
4/19/10 0:00,101430,279.95,3.5,277.2277253,7.522871654
4/19/10 1:00,101420,279.45,3.5,276.7277446,7.653337455
4/19/10 2:00,101390,279.05,3.5,276.32776,6.118189089
4/19/10 3:00,101390,278.75,3.6,276.0277716,6.255163145
4/19/10 4:00,101400,278.35,3.5,275.6277872,6.49511966
4/19/10 5:00,101420,277.95,3.5,275.2278027,6.385348859
4/19/10 6:00,101460,278.25,3.6,275.5277911,7.250207572
4/19/10 7:00,101490,280.05,4.3,277.3277215,8.803673869
4/19/10 8:00,101500,281.65,5,278.9276604,8.772137733
4/19/10 9:00,101500,283.05,5.4,280.3276075,8.702919903
4/19/10 10:00,101490,284.45,5.6,281.7275551,9.576923514
4/19/10 11:00,101480,285.55,5.9,282.8275143,10.63727568
4/19/10 12:00,101440,286.45,5.8,283.7274812,9.265907401
4/19/10 13:00,101420,286.95,5.9,284.2274628,10.54816473
4/19/10 14:00,101380,287.35,5.9,284.6274482,10.76234001
4/19/10 15:00,101340,287.45,5.9,284.7274446,10.79095666
4/19/10 16:00,101330,287.35,5.8,284.6274482,11.57214986
4/19/10 17:00,101340,286.85,5.5,284.1274665,12.00855169
4/19/10 18:00,101340,285.95,5,283.2274996,10.36360792
4/19/10 19:00,101360,284.35,4.2,281.6275588,11.86362757
4/19/10 20:00,101400,282.95,4,280.2276112,10.57365084
4/19/10 21:00,101430,282.15,3.8,279.4276414,11.19604092
4/19/10 22:00,101420,281.45,3.7,278.727668,9.26674459
4/19/10 23:00,101420,280.85,3.7,278.1276908,8.521757215
4/20/10 0:00,101420,280.25,3.5,277.5277138,7.548094812
4/20/10 1:00,101400,279.75,3.5,277.027733,8.414563721
4/20/10 2:00,101380,279.35,3.4,276.6277484,7.855242305
4/20/10 3:00,101380,278.95,3.5,276.2277639,9.518895642
4/20/10 4:00,101390,278.55,3.4,275.8277794,10.68963344
4/20/10 5:00,101410,278.25,3.4,275.5277911,8.801795443
4/20/10 6:00,101450,278.55,3.5,275.8277794,8.773796398
4/20/10 7:00,101480,280.35,4.3,277.62771,10.59251804
4/20/10 8:00,101490,281.95,4.9,279.227649,11.66180022
4/20/10 9:00,101490,283.45,5.3,280.7275925,16.83805802
4/20/10 10:00,101490,284.75,5.5,282.0275439,53.1037344
4/20/10 11:00,101470,285.95,5.8,283.2274996,21.58034682
4/20/10 12:00,101440,286.85,5.8,284.1274665,13.31182928
4/20/10 13:00,101410,287.35,5.9,284.6274482,12.56286531
4/20/10 14:00,101370,287.85,5.9,285.12743,10.36867204
4/20/10 15:00,101340,287.85,5.9,285.12743,11.02379554
4/20/10 16:00,101320,287.75,5.8,285.0274337,9.351566498
4/20/10 17:00,101330,287.25,5.5,284.5274519,9.115122024
4/20/10 18:00,101330,286.25,5,283.5274885,8.464987295
4/20/10 19:00,101350,284.55,4.2,281.8275514,7.035489624
4/20/10 20:00,101390,283.25,3.9,280.5276,6.461633332
4/20/10 21:00,101420,282.35,3.8,279.6276339,6.158740771
4/20/10 22:00,101410,281.65,3.7,278.9276604,5.634503548
4/20/10 23:00,101410,281.05,3.7,278.3276832,5.246563015
4/21/10 0:00,101400,280.45,3.4,277.7277061,5.367034007
4/21/10 1:00,101390,279.95,3.4,277.2277253,5.748733311
4/21/10 2:00,101370,279.55,3.4,276.8277407,6.180007542
4/21/10 3:00,101370,279.15,3.4,276.4277562,6.702918187
4/21/10 4:00,101380,278.75,3.4,276.0277716,6.22775477
4/21/10 5:00,101410,278.35,3.4,275.6277872,5.686572952
4/21/10 6:00,101440,278.75,3.5,276.0277716,5.632396016
4/21/10 7:00,101480,280.55,4.3,277.8277023,6.563700961
4/21/10 8:00,101480,282.25,4.9,279.5276376,6.975212881
4/21/10 9:00,101480,283.75,5.4,281.0275812,7.65206883
4/21/10 10:00,101480,285.05,5.5,282.3275328,7.62918735
4/21/10 11:00,101470,286.15,5.8,283.4274922,8.30313705
4/21/10 12:00,101430,286.95,5.8,284.2274628,7.909352334
4/21/10 13:00,101400,287.55,5.9,284.8274409,8.364788732
4/21/10 14:00,101370,287.95,5.9,285.2274264,7.89725476
4/21/10 15:00,101330,288.05,5.9,285.3274228,8.265694936
4/21/10 16:00,101320,287.95,5.8,285.2274264,7.501079305
4/21/10 17:00,101330,287.35,5.5,284.6274482,7.458446161
4/21/10 18:00,101330,286.45,5,283.7274812,6.471047005
4/21/10 19:00,101350,284.85,4.2,282.1275402,5.787802727
4/21/10 20:00,101390,283.45,4,280.7275925,5.481419534
4/21/10 21:00,101420,282.55,3.8,279.8276263,5.131162229
4/21/10 22:00,101420,281.85,3.7,279.1276528,5.495375044
4/21/10 23:00,101420,281.15,3.7,278.4276794,5.479213231
4/22/10 0:00,101410,280.55,3.5,277.8277023,5.463647443
4/22/10 1:00,101400,280.05,3.4,277.3277215,4.991140031
4/22/10 2:00,101380,279.65,3.4,276.9277369,5.106086753
4/22/10 3:00,101380,279.25,3.4,276.5277523,4.992668842
4/22/10 4:00,101390,278.95,3.4,276.2277639,5.784211343
4/22/10 5:00,101420,278.55,3.4,275.8277794,5.46345634
4/22/10 6:00,101460,278.95,3.5,276.2277639,5.907524915
4/22/10 7:00,101490,280.75,4.2,278.0276947,7.362766561
4/22/10 8:00,101500,282.35,4.9,279.6276339,8.027177191
4/22/10 9:00,101490,283.85,5.4,281.1275775,8.822416078
4/22/10 10:00,101490,285.25,5.5,282.5275254,8.780338471
4/22/10 11:00,101480,286.35,5.7,283.6274848,8.65668248
4/22/10 12:00,101440,287.15,5.7,284.4274555,9.701000135
4/22/10 13:00,101410,287.75,5.9,285.0274337,9.535413806
4/22/10 14:00,101380,288.15,5.9,285.4274191,8.694488606
4/22/10 15:00,101340,288.25,5.9,285.5274155,8.555711657
4/22/10 16:00,101330,288.05,5.8,285.3274228,8.381277906
4/22/10 17:00,101330,287.55,5.5,284.8274409,8.388518628
4/22/10 18:00,101330,286.65,5,283.9274738,8.159554278
4/22/10 19:00,101350,284.95,4.2,282.2275365,7.200733052
4/22/10 20:00,101390,283.55,3.9,280.8275887,6.644109191
4/22/10 21:00,101420,282.75,3.8,280.0276188,9.279255189
4/22/10 22:00,101420,281.95,3.7,279.227649,12.58954456
4/22/10 23:00,101420,281.35,3.7,278.6276718,14.40228301
4/23/10 0:00,101410,280.75,3.5,278.0276947,10.55482608
4/23/10 1:00,101400,280.25,3.4,277.5277138,9.081872219
4/23/10 2:00,101380,279.85,3.4,277.1277292,9.87807563
4/23/10 3:00,101390,279.45,3.4,276.7277446,9.98436214
4/23/10 4:00,101390,279.05,3.4,276.32776,10.1464796
4/23/10 5:00,101420,278.65,3.4,275.9277755,9.87843409
4/23/10 6:00,101460,279.05,3.5,276.32776,9.871518109
4/23/10 7:00,101490,280.85,4.3,278.1276908,13.40225985
4/23/10 8:00,101500,282.55,4.9,279.8276263,15.08240591
4/23/10 9:00,101500,283.95,5.4,281.2275737,15.38423972
4/23/10 10:00,101500,285.35,5.5,282.6275217,17.1156283
4/23/10 11:00,101480,286.35,5.7,283.6274848,19.47185227
4/23/10 12:00,101450,287.15,5.7,284.4274555,17.82861213
4/23/10 13:00,101420,287.75,5.8,285.0274337,13.20736498
4/23/10 14:00,101390,288.15,5.8,285.4274191,12.61845017
4/23/10 15:00,101350,288.25,5.9,285.5274155,12.26042063
4/23/10 16:00,101340,288.05,5.7,285.3274228,13.36396935
4/23/10 17:00,101340,287.55,5.4,284.8274409,12.96541025
4/23/10 18:00,101340,286.75,4.9,284.0274702,10.82322408
4/23/10 19:00,101360,285.05,4.2,282.3275328,10.70692769
4/23/10 20:00,101400,283.65,3.8,280.927585,8.795852776
4/23/10 21:00,101430,282.75,3.7,280.0276188,8.493427281
4/23/10 22:00,101430,282.05,3.6,279.3276452,8.865771937
4/23/10 23:00,101430,281.45,3.6,278.727668,8.356199966
4/24/10 0:00,101420,280.85,3.4,278.1276908,9.298593441
4/24/10 1:00,101410,280.35,3.4,277.62771,10.05848709
4/24/10 2:00,101390,279.95,3.4,277.2277253,12.72208979
4/24/10 3:00,101390,279.55,3.4,276.8277407,13.97099
4/24/10 4:00,101400,279.15,3.4,276.4277562,12.66157755
4/24/10 5:00,101420,278.75,3.3,276.0277716,14.20155351
4/24/10 6:00,101460,279.25,3.4,276.5277523,14.17607207
4/24/10 7:00,101500,281.05,4.2,278.3276832,15.33181415
4/24/10 8:00,101500,282.75,4.9,280.0276188,14.05284035
4/24/10 9:00,101500,284.15,5.3,281.4275663,11.81394213
4/24/10 10:00,101500,285.45,5.5,282.727518,10.07920481
4/24/10 11:00,101490,286.55,5.6,283.8274775,10.87079987
4/24/10 12:00,101450,287.35,5.6,284.6274482,10.59737091
4/24/10 13:00,101420,287.95,5.7,285.2274264,9.544369758
4/24/10 14:00,101390,288.35,5.8,285.6274119,9.371851536
4/24/10 15:00,101350,288.45,5.8,285.7274082,9.51762127
4/24/10 16:00,101330,288.35,5.6,285.6274119,9.354767327
4/24/10 17:00,101340,287.85,5.4,285.12743,9.026271393
4/24/10 18:00,101330,286.95,4.9,284.2274628,7.662112553
4/24/10 19:00,101350,285.35,4.2,282.6275217,7.828013635
4/24/10 20:00,101390,283.85,3.8,281.1275775,7.472195742
4/24/10 21:00,101420,282.95,3.7,280.2276112,6.400639199
4/24/10 22:00,101420,282.25,3.5,279.5276376,6.514209846
4/24/10 23:00,101420,281.55,3.5,278.8276642,6.349334802
4/25/10 0:00,101410,280.95,3.4,278.227687,6.435933329
4/25/10 1:00,101400,280.55,3.3,277.8277023,6.194018682
4/25/10 2:00,101380,280.05,3.3,277.3277215,5.361530702
